1231000,57,50,65
1231001,59,64,71
1231002,57,54,69
1231003,60,60,59
1231004,59,67,53
1231005,60,59,62
1231006,60,65,62
1231007,63,69,59
1231008,57,63,62
1231009,60,61,52
1231010,60,59,59
1231011,60,53,69
1231012,57,65,55
1231013,62,56,75
1231014,62,65,54
1231015,62,59,58
1231016,59,58,63
1231017,63,60,54
1231018,60,54,57
1231019,56,60,65
1231020,59,63,59
1231021,55,58,62
1231022,60,64,53
1231023,61,61,60
1231024,61,62,60
1231025,63,61,55
1231026,59,63,60
1231027,67,61,49
1231028,57,50,61
1231029,58,58,53
1231030,58,58,58
1231031,61,64,74
1231032,56,58,61
1231033,63,56,51
1231034,59,61,65
1231035,58,63,56
1231036,56,64,69
1231037,61,54,56
1231038,55,60,57
1231039,61,54,63
1231040,62,56,65
1231041,61,58,64
1231042,61,58,54
1231043,56,65,65
1231044,59,63,47
1231045,62,61,68
1231046,64,56,63
1231047,61,58,67
1231048,58,54,61
1231049,52,61,61
1231050,56,58,69
1231051,65,59,58
1231052,59,58,53
1231053,57,59,63
1231054,60,62,55
1231055,59,63,62
1231056,58,62,58
1231057,59,67,49
1231058,55,65,61
1231059,54,62,64
1231060,61,51,50
1231061,59,55,73
1231062,60,56,65
1231063,60,55,77
1231064,61,67,61
1231065,59,59,54
1231066,63,56,57
1231067,63,55,53
1231068,64,61,59
1231069,58,58,45
1231070,55,53,71
1231071,58,61,61
1231072,61,55,64
1231073,55,59,61
1231074,56,62,58
1231075,60,64,68
1231076,61,53,59
1231077,59,59,62
1231078,58,62,59
1231079,56,62,63
1231080,62,64,56
1231081,58,56,71
1231082,56,61,61
1231083,55,57,64
1231084,65,54,63
1231085,65,58,57
1231086,60,59,72
1231087,59,54,60
1231088,57,62,60
1231089,58,57,59
1231090,60,57,59
1231091,58,61,60
1231092,56,60,61
1231093,61,58,54
1231094,61,65,56
1231095,58,62,58
1231096,57,53,57
1231097,59,62,50
1231098,61,56,61
1231099,59,59,53
1231100,61,60,60
1231101,64,58,58
1231102,60,54,53
1231103,58,65,72
1231104,56,60,68
1231105,64,62,55
1231106,59,60,52
1231107,58,56,49
1231108,62,60,64
1231109,60,61,59
1231110,64,61,57
1231111,61,56,59
1231112,63,63,53
1231113,58,59,51
1231114,60,52,58
1231115,60,61,55
1231116,59,64,69
1231117,57,56,62
1231118,61,61,62
1231119,59,61,60
1231120,60,60,58
1231121,56,61,59
1231122,65,55,60
1231123,58,57,55
1231124,58,62,61
1231125,59,56,62
1231126,64,57,74
1231127,54,58,64
1231128,57,65,60
1231129,61,59,63
1231130,60,62,56
1231131,63,56,62
1231132,63,60,61
1231133,57,64,50
1231134,64,52,61
1231135,55,60,69
1231136,61,66,52
1231137,61,59,53
1231138,58,59,55
1231139,62,59,65
1231140,65,61,65
1231141,58,59,69
1231142,55,67,58
1231143,60,65,58
1231144,63,55,62
1231145,61,60,48
1231146,60,54,67
1231147,57,56,59
1231148,59,57,53
1231149,63,65,68
1231150,57,60,54
1231151,55,63,57
1231152,58,60,59
1231153,62,63,56
1231154,58,57,64
1231155,58,52,57
1231156,59,59,63
1231157,56,54,62
1231158,60,56,64
1231159,60,67,63
1231160,65,60,57
1231161,61,60,59
1231162,53,53,68
1231163,60,60,59
1231164,57,61,59
1231165,59,48,58
1231166,59,57,64
1231167,60,54,55
1231168,67,53,63
1231169,62,53,55
1231170,63,64,59
1231171,63,61,59
1231172,61,56,62
1231173,61,55,54
1231174,65,67,64
1231175,57,59,59
1231176,60,65,58
1231177,56,63,54
1231178,59,62,56
1231179,60,57,56
1231180,58,54,66
1231181,54,54,59
1231182,62,60,56
1231183,58,53,57
1231184,59,64,56
1231185,60,60,59
1231186,58,62,54
1231187,56,53,53
1231188,61,64,65
1231189,59,60,54
1231190,61,61,55
1231191,61,57,61
1231192,63,58,54
1231193,62,56,60
1231194,59,60,58
1231195,57,55,55
1231196,59,55,57
1231197,57,60,60
1231198,58,55,58
1231199,64,60,57
1231200,57,55,66
1231201,61,57,61
1231202,57,58,58
1231203,61,60,61
1231204,60,53,59
1231205,58,63,59
1231206,65,56,62
1231207,56,62,56
1231208,66,60,59
1231209,58,64,63
1231210,57,55,61
1231211,55,62,75
1231212,59,58,60
1231213,61,65,56
1231214,59,63,56
1231215,59,55,65
1231216,64,57,56
1231217,63,65,57
1231218,56,67,63
1231219,54,59,49
1231220,64,61,60
1231221,54,59,56
1231222,55,57,56
1231223,59,58,58
1231224,61,60,66
1231225,61,60,67
1231226,61,63,57
1231227,66,59,60
1231228,62,54,60
1231229,61,66,59
1231230,58,57,62
1231231,56,55,59
1231232,60,61,59
1231233,61,59,60
1231234,58,59,61
1231235,57,51,61
1231236,59,55,54
1231237,58,61,63
1231238,59,62,62
1231239,58,57,54
1231240,58,63,51
1231241,61,58,63
1231242,62,57,52
1231243,62,62,58
1231244,55,62,51
1231245,57,62,60
1231246,61,54,57
1231247,61,57,66
1231248,60,65,67
1231249,60,58,59
1231250,58,59,64
1231251,58,64,60
1231252,63,55,65
1231253,56,61,58
1231254,66,59,58
1231255,56,61,62
1231256,60,53,60
1231257,52,58,68
1231258,61,64,56
1231259,60,63,67
1231260,59,61,58
1231261,52,60,58
1231262,54,59,55
1231263,55,57,60
1231264,60,61,60
1231265,58,57,67
1231266,62,49,63
1231267,55,61,52
1231268,69,64,51
1231269,60,55,65
1231270,53,59,59
1231271,56,59,69
1231272,64,58,54
1231273,57,54,64
1231274,55,74,52
1231275,59,60,62
1231276,62,64,63
1231277,62,55,59
1231278,65,62,64
1231279,64,56,58
1231280,59,57,65
1231281,59,63,61
1231282,57,58,53
1231283,63,61,61
1231284,66,56,60
1231285,57,58,55
1231286,59,61,55
1231287,67,67,64
1231288,62,63,58
1231289,58,53,56
1231290,62,61,63
1231291,58,56,58
1231292,66,54,60
1231293,58,58,54
1231294,59,60,65
1231295,58,55,56
1231296,60,65,64
1231297,58,62,52
1231298,60,61,56
1231299,62,57,70
1231300,59,62,63
1231301,54,61,63
1231302,54,59,65
1231303,59,68,59
1231304,53,60,63
1231305,60,62,64
1231306,62,61,55
1231307,64,60,55
1231308,56,62,67
1231309,60,53,62
1231310,62,63,61
1231311,63,57,57
1231312,61,63,68
1231313,64,62,63
1231314,57,68,61
1231315,57,59,65
1231316,61,59,57
1231317,60,57,67
1231318,64,60,54
1231319,59,60,58
