1231000,56,66,59
1231001,59,54,64
1231002,53,62,54
1231003,59,63,56
1231004,64,62,52
1231005,53,63,60
1231006,64,62,66
1231007,66,57,63
1231008,61,63,61
1231009,59,59,57
1231010,58,57,63
1231011,59,58,55
1231012,58,60,64
1231013,56,55,61
1231014,57,56,61
1231015,61,64,58
1231016,63,56,54
1231017,59,63,55
1231018,62,65,54
1231019,59,60,57
1231020,61,65,66
1231021,59,60,61
1231022,63,69,59
1231023,58,54,52
1231024,56,56,57
1231025,62,54,64
1231026,60,62,63
1231027,63,61,63
1231028,60,54,68
1231029,57,65,61
1231030,60,66,66
1231031,58,58,56
1231032,59,67,66
1231033,56,66,56
1231034,56,60,65
1231035,62,58,55
1231036,65,60,54
1231037,62,53,61
1231038,58,60,58
1231039,55,56,57
1231040,62,60,61
1231041,62,64,54
1231042,57,60,60
1231043,61,59,63
1231044,65,62,66
1231045,59,69,60
1231046,58,62,52
1231047,56,53,59
1231048,54,62,61
1231049,62,61,54
1231050,64,61,66
1231051,64,63,56
1231052,55,58,60
1231053,58,58,64
1231054,57,62,61
1231055,62,62,49
1231056,63,61,61
1231057,63,65,61
1231058,60,63,57
1231059,59,60,57
1231060,60,56,58
1231061,54,61,54
1231062,66,57,61
1231063,67,56,62
1231064,58,49,62
1231065,59,49,60
1231066,61,59,56
1231067,59,60,49
1231068,60,59,59
1231069,59,62,66
1231070,57,64,59
1231071,58,58,57
1231072,61,68,68
1231073,58,64,54
1231074,54,62,64
1231075,61,57,60
1231076,58,54,65
1231077,62,56,61
1231078,67,54,64
1231079,63,62,56
1231080,62,56,52
1231081,64,56,56
1231082,55,66,61
1231083,54,64,53
1231084,60,56,54
1231085,61,53,65
1231086,63,59,56
1231087,60,73,61
1231088,61,57,49
1231089,58,62,58
1231090,61,58,64
1231091,58,60,57
1231092,62,56,66
1231093,55,56,60
1231094,62,60,62
1231095,63,59,60
1231096,65,62,62
1231097,60,56,60
1231098,52,58,63
1231099,57,63,57
1231100,60,59,59
1231101,60,57,62
1231102,61,65,69
1231103,54,57,58
1231104,54,66,62
1231105,59,64,61
1231106,66,59,60
1231107,60,59,64
1231108,57,53,58
1231109,64,55,56
1231110,60,57,51
1231111,66,60,57
1231112,57,63,58
1231113,63,55,65
1231114,58,61,64
1231115,57,59,71
1231116,63,66,60
1231117,56,65,63
1231118,60,63,50
1231119,60,61,68
1231120,59,57,62
1231121,63,58,69
1231122,59,59,59
1231123,62,65,52
1231124,54,63,60
1231125,59,57,57
1231126,57,55,68
1231127,53,66,71
1231128,57,60,57
1231129,57,65,61
1231130,54,59,58
1231131,61,63,61
1231132,60,62,64
1231133,60,60,63
1231134,60,58,66
1231135,59,56,60
1231136,61,58,53
1231137,59,64,56
1231138,60,63,58
1231139,61,59,61
1231140,59,60,62
1231141,57,58,61
1231142,61,59,55
1231143,60,60,59
1231144,63,52,64
1231145,60,64,50
1231146,62,63,61
1231147,62,65,64
1231148,62,60,57
1231149,63,59,62
1231150,57,64,52
1231151,61,56,62
1231152,60,58,59
1231153,59,59,60
1231154,56,62,58
1231155,60,61,63
1231156,60,53,58
1231157,59,59,52
1231158,59,59,67
1231159,61,59,60
1231160,64,63,64
1231161,61,65,56
1231162,60,62,56
1231163,59,57,60
1231164,59,62,64
1231165,59,54,58
1231166,55,65,59
1231167,63,61,69
1231168,56,61,62
1231169,59,58,54
1231170,60,59,58
1231171,57,61,63
1231172,67,57,60
1231173,58,58,57
1231174,65,58,62
1231175,60,51,59
1231176,61,59,49
1231177,63,54,59
1231178,60,57,57
1231179,56,55,46
1231180,61,57,57
1231181,60,63,57
1231182,67,63,57
1231183,58,59,60
1231184,59,67,53
1231185,67,55,62
1231186,63,62,62
1231187,59,60,60
1231188,55,61,51
1231189,54,57,54
1231190,61,60,56
1231191,66,55,64
1231192,56,57,64
1231193,60,60,56
1231194,60,66,64
1231195,58,57,49
1231196,58,56,66
1231197,63,54,46
1231198,58,59,54
1231199,63,56,65
1231200,58,63,58
1231201,58,65,67
1231202,58,64,63
1231203,58,60,71
1231204,56,69,44
1231205,58,55,59
1231206,57,58,51
1231207,65,61,58
1231208,58,59,58
1231209,61,59,51
1231210,60,57,49
1231211,52,63,46
1231212,56,62,61
1231213,61,55,59
1231214,60,61,56
1231215,63,60,63
1231216,62,61,56
1231217,65,57,64
1231218,64,56,63
1231219,56,51,62
1231220,64,58,62
1231221,57,57,50
1231222,59,62,52
1231223,58,65,64
1231224,61,66,59
1231225,56,59,55
1231226,64,58,52
1231227,59,56,53
1231228,61,65,62
1231229,57,58,59
1231230,54,63,54
1231231,60,57,59
1231232,64,62,58
1231233,60,56,57
1231234,57,54,57
1231235,61,57,55
1231236,62,62,66
1231237,61,60,59
1231238,59,57,56
1231239,58,57,51
1231240,65,68,54
1231241,65,59,55
1231242,60,65,61
1231243,55,59,59
1231244,54,55,57
1231245,59,65,61
1231246,61,57,58
1231247,60,54,60
1231248,55,58,67
1231249,58,73,59
1231250,56,53,54
1231251,54,57,68
1231252,59,62,66
1231253,64,62,53
1231254,57,58,56
1231255,54,59,55
1231256,58,63,54
1231257,54,64,59
1231258,60,58,57
1231259,63,67,62
1231260,61,54,58
1231261,64,57,59
1231262,59,56,56
1231263,62,58,73
1231264,56,65,67
1231265,55,59,63
1231266,65,63,65
1231267,61,57,61
1231268,58,60,57
1231269,62,63,62
1231270,66,58,59
1231271,59,70,65
1231272,55,59,62
1231273,58,57,58
1231274,59,67,58
1231275,61,64,60
1231276,54,58,52
1231277,63,62,50
1231278,61,60,45
1231279,60,52,67
1231280,59,59,63
1231281,60,65,63
1231282,59,62,58
1231283,64,61,58
1231284,61,59,72
1231285,59,62,55
1231286,62,59,67
1231287,62,65,61
1231288,62,66,55
1231289,58,56,57
1231290,62,58,59
1231291,57,61,51
1231292,64,55,63
1231293,67,59,61
1231294,59,52,66
1231295,62,57,66
1231296,60,60,53
1231297,61,58,53
1231298,60,63,55
1231299,58,66,71
1231300,61,58,59
1231301,61,57,57
1231302,58,62,58
1231303,60,66,63
1231304,64,60,54
1231305,55,62,58
1231306,61,52,58
1231307,61,63,61
1231308,58,56,54
1231309,59,59,64
1231310,55,62,54
1231311,61,56,53
1231312,51,55,57
1231313,57,66,57
1231314,56,64,66
1231315,58,57,61
1231316,58,64,67
1231317,59,60,63
1231318,65,57,58
1231319,58,58,46
1231320,57,52,65
1231321,62,61,67
1231322,60,64,60
1231323,61,65,53
1231324,64,62,60
1231325,57,62,66
1231326,61,61,68
1231327,64,60,66
1231328,60,65,54
1231329,60,63,62
1231330,59,58,54
1231331,63,62,59
1231332,57,56,65
1231333,65,58,55
1231334,63,58,62
1231335,61,54,59
1231336,58,58,63
1231337,58,63,62
1231338,54,65,51
1231339,61,64,59
1231340,61,58,53
1231341,63,65,58
1231342,58,62,69
1231343,55,64,64
1231344,53,57,49
1231345,63,64,64
1231346,59,59,54
1231347,60,59,53
1231348,59,63,59
1231349,60,59,56
1231350,60,61,57
1231351,59,64,63
1231352,60,64,60
1231353,56,61,54
1231354,58,62,66
1231355,59,63,54
1231356,62,65,68
1231357,57,59,60
1231358,60,59,67
1231359,53,50,70
1231360,58,56,56
1231361,61,64,58
1231362,60,61,59
1231363,57,62,61
1231364,61,65,67
1231365,61,64,57
1231366,60,65,59
1231367,61,54,61
1231368,63,62,59
1231369,65,57,57
1231370,60,66,68
1231371,59,62,57
