1231000,56,56,67
1231001,60,60,62
1231002,61,59,58
1231003,55,57,60
1231004,62,61,59
1231005,59,64,67
1231006,60,67,56
1231007,62,55,54
1231008,55,57,53
1231009,56,64,57
1231010,65,62,62
1231011,61,55,73
1231012,55,63,63
1231013,54,61,65
1231014,59,58,56
1231015,63,54,56
1231016,59,61,59
1231017,60,58,56
1231018,58,52,60
1231019,55,60,60
1231020,59,55,54
1231021,64,55,60
1231022,61,58,51
1231023,63,61,58
1231024,63,60,68
1231025,62,63,61
1231026,63,59,62
1231027,63,63,61
1231028,54,53,63
1231029,64,59,59
1231030,61,61,58
1231031,64,59,61
1231032,57,64,63
1231033,58,63,57
1231034,57,61,58
1231035,57,61,59
1231036,59,61,59
1231037,58,58,64
1231038,58,49,63
1231039,61,55,62
1231040,60,56,56
1231041,56,64,61
1231042,59,58,53
1231043,60,64,58
1231044,57,55,60
1231045,58,59,55
1231046,67,59,68
1231047,63,68,58
1231048,59,53,54
1231049,51,61,58
1231050,59,58,54
1231051,65,61,57
1231052,67,59,59
1231053,59,62,54
1231054,60,62,53
1231055,58,63,60
1231056,60,70,65
1231057,62,67,63
1231058,62,67,60
1231059,64,57,70
1231060,59,59,59
1231061,59,59,72
1231062,63,60,47
1231063,60,60,62
1231064,58,54,60
1231065,59,66,53
1231066,59,63,60
1231067,59,61,52
1231068,57,61,67
1231069,63,63,62
1231070,60,59,57
1231071,56,59,59
1231072,62,54,61
1231073,56,62,65
1231074,58,61,53
1231075,58,59,63
1231076,58,57,59
1231077,61,61,54
1231078,60,55,66
1231079,59,59,53
1231080,58,58,65
1231081,57,54,57
1231082,62,62,61
1231083,56,58,63
1231084,64,60,64
1231085,59,62,60
1231086,57,61,64
1231087,62,52,71
1231088,60,55,64
1231089,57,58,65
1231090,62,64,53
1231091,60,64,63
1231092,60,58,73
1231093,59,55,69
1231094,55,55,57
1231095,63,54,59
1231096,61,61,56
1231097,60,55,55
1231098,65,59,58
1231099,59,68,59
1231100,58,56,61
1231101,60,59,68
1231102,55,65,65
1231103,64,60,56
1231104,55,55,60
1231105,60,56,58
1231106,53,53,61
1231107,62,61,57
1231108,59,61,65
1231109,59,56,60
1231110,56,59,53
1231111,56,60,71
1231112,59,55,57
1231113,61,60,55
1231114,55,59,67
1231115,59,58,68
1231116,61,66,64
1231117,56,54,63
1231118,55,61,57
1231119,63,55,59
1231120,55,61,53
1231121,53,59,58
1231122,63,59,68
1231123,59,57,61
1231124,61,59,58
1231125,60,61,62
1231126,59,66,54
1231127,66,57,61
1231128,58,61,62
1231129,61,61,54
1231130,64,59,60
1231131,57,60,52
1231132,62,64,68
1231133,57,57,59
1231134,63,63,58
