1231000,58,60,51
1231001,58,58,54
1231002,56,61,50
1231003,62,61,57
1231004,64,59,58
1231005,59,53,64
1231006,63,57,55
1231007,60,60,61
1231008,57,68,60
1231009,59,62,58
1231010,57,67,59
1231011,58,54,68
1231012,51,53,65
1231013,57,50,68
1231014,62,61,53
1231015,57,59,66
1231016,59,62,65
1231017,60,57,51
1231018,55,62,56
1231019,63,49,54
1231020,60,55,52
1231021,55,65,59
1231022,60,55,54
1231023,64,61,60
1231024,58,64,64
1231025,58,60,67
1231026,61,63,58
1231027,65,66,56
1231028,66,65,56
1231029,62,58,59
1231030,59,63,56
1231031,63,60,54
1231032,60,57,65
1231033,62,60,60
1231034,62,60,62
1231035,60,66,60
1231036,56,56,58
1231037,54,57,50
1231038,60,55,54
1231039,62,63,51
