1231000,61,54,58
1231001,64,56,54
1231002,54,54,55
1231003,57,56,66
1231004,58,59,67
1231005,59,65,65
1231006,59,58,64
1231007,59,65,60
1231008,61,64,61
1231009,59,62,59
1231010,60,62,56
1231011,55,62,61
1231012,61,49,59
1231013,61,59,60
1231014,66,61,56
1231015,59,59,59
1231016,55,66,62
1231017,62,60,58
1231018,55,56,61
1231019,60,56,62
1231020,63,54,53
1231021,55,61,62
1231022,53,62,65
1231023,57,61,58
1231024,61,50,58
1231025,59,62,66
1231026,60,58,50
1231027,56,55,65
1231028,63,63,63
1231029,57,61,54
1231030,59,56,55
1231031,58,61,52
1231032,63,63,56
1231033,63,59,59
1231034,57,68,65
1231035,55,61,66
1231036,58,59,59
1231037,62,57,57
1231038,58,60,55
1231039,60,57,58
1231040,61,57,69
1231041,54,61,63
1231042,55,62,68
1231043,59,63,51
1231044,58,61,58
1231045,58,55,66
1231046,61,62,55
1231047,59,58,65
1231048,65,58,66
1231049,60,66,55
1231050,63,69,59
1231051,59,59,61
1231052,58,57,69
1231053,60,61,55
1231054,60,63,56
1231055,57,52,54
1231056,64,60,62
1231057,60,58,54
1231058,62,61,57
1231059,67,62,60
1231060,60,66,65
1231061,60,62,58
1231062,58,57,53
1231063,53,56,59
1231064,61,63,63
1231065,59,62,65
1231066,60,59,60
1231067,60,57,71
1231068,62,57,57
1231069,65,61,54
1231070,56,55,56
1231071,65,55,56
1231072,57,53,57
1231073,56,52,58
1231074,64,60,62
1231075,54,60,53
1231076,58,55,60
1231077,63,61,65
1231078,57,65,57
1231079,62,58,65
1231080,57,57,62
1231081,61,63,59
1231082,64,51,63
1231083,59,66,59
1231084,59,58,60
1231085,54,58,67
1231086,64,60,59
1231087,59,54,58
1231088,60,67,59
1231089,57,58,62
1231090,58,57,57
1231091,62,57,64
1231092,62,57,67
1231093,61,69,60
1231094,56,58,59
1231095,66,62,57
1231096,60,56,69
1231097,59,55,58
1231098,64,63,58
1231099,65,59,60
1231100,62,67,58
1231101,58,58,54
1231102,60,57,67
1231103,61,55,64
1231104,61,59,58
1231105,58,56,57
1231106,57,69,65
1231107,53,54,54
1231108,60,65,61
1231109,60,65,61
1231110,64,53,62
1231111,64,64,56
1231112,62,63,53
1231113,56,58,55
1231114,63,67,76
1231115,55,62,58
1231116,60,61,58
1231117,64,58,59
1231118,59,54,60
1231119,63,64,55
1231120,60,62,58
1231121,55,64,60
1231122,59,65,55
1231123,55,69,59
1231124,65,61,53
1231125,58,57,55
1231126,55,59,64
1231127,57,48,55
1231128,60,56,67
1231129,58,56,70
1231130,63,64,57
1231131,59,62,68
1231132,62,57,61
1231133,55,60,56
1231134,58,69,57
1231135,59,59,65
1231136,62,61,56
1231137,55,63,65
1231138,58,57,66
1231139,62,58,59
1231140,65,56,69
1231141,62,56,55
1231142,62,59,58
1231143,60,60,52
1231144,65,53,57
1231145,63,55,56
1231146,49,63,58
1231147,60,60,64
1231148,65,59,62
1231149,65,63,65
1231150,64,54,56
1231151,59,55,54
1231152,58,54,58
1231153,55,61,62
1231154,56,63,54
1231155,60,54,53
1231156,63,66,61
1231157,62,59,63
1231158,62,57,53
1231159,63,60,53
1231160,61,52,56
1231161,60,54,62
1231162,62,50,60
1231163,57,63,64
1231164,58,58,64
1231165,67,60,58
1231166,55,58,65
1231167,59,57,59
1231168,54,60,63
1231169,59,61,62
1231170,60,59,57
1231171,65,57,63
1231172,64,54,63
1231173,59,60,62
1231174,57,57,50
1231175,58,69,62
1231176,55,50,55
1231177,63,60,59
1231178,59,61,50
1231179,63,55,64
1231180,57,62,57
1231181,57,59,62
1231182,60,58,69
1231183,62,62,58
1231184,62,61,63
1231185,65,57,62
1231186,64,60,60
1231187,61,55,49
1231188,61,60,62
1231189,60,54,71
1231190,62,60,60
1231191,63,51,62
1231192,62,58,57
1231193,59,57,65
1231194,60,55,64
1231195,57,57,74
1231196,59,65,54
1231197,61,49,56
1231198,55,62,69
1231199,57,64,58
1231200,60,60,57
1231201,61,65,67
1231202,58,57,65
1231203,58,61,59
1231204,61,67,59
1231205,59,57,50
1231206,63,55,66
1231207,60,55,65
1231208,60,54,58
1231209,57,59,62
1231210,61,52,52
1231211,54,53,63
1231212,56,64,61
1231213,56,59,58
1231214,58,60,70
1231215,60,60,56
