1231000,60,49,58
1231001,59,53,63
1231002,56,58,62
1231003,52,54,54
1231004,62,60,57
1231005,58,55,59
1231006,60,64,70
1231007,58,58,69
1231008,60,57,64
1231009,67,64,61
1231010,60,62,59
1231011,52,62,69
1231012,57,62,60
1231013,63,65,58
1231014,55,62,55
1231015,62,59,57
1231016,64,64,55
1231017,64,63,62
1231018,54,55,66
1231019,59,67,56
1231020,62,63,59
1231021,58,65,55
1231022,63,55,49
1231023,56,56,61
1231024,59,63,56
1231025,62,52,64
1231026,58,59,65
1231027,62,65,58
1231028,62,64,57
1231029,60,57,55
1231030,59,57,69
1231031,60,57,58
1231032,62,57,63
1231033,65,56,54
1231034,60,59,67
1231035,61,60,49
1231036,57,56,59
1231037,57,60,60
1231038,60,63,58
1231039,63,65,62
1231040,61,61,53
1231041,55,61,59
1231042,59,59,60
1231043,60,63,64
1231044,61,55,61
1231045,58,64,67
1231046,62,53,69
1231047,63,61,62
1231048,61,61,62
1231049,63,65,62
1231050,57,67,53
1231051,62,57,56
1231052,59,63,72
1231053,57,66,62
1231054,59,56,65
1231055,59,58,61
1231056,61,56,58
1231057,60,54,58
1231058,59,56,69
1231059,56,57,65
1231060,60,58,69
1231061,58,58,58
1231062,56,61,62
1231063,54,51,56
1231064,55,59,55
1231065,59,60,61
1231066,55,63,51
1231067,62,55,61
1231068,55,60,60
1231069,66,66,62
1231070,60,54,59
1231071,61,58,60
1231072,56,61,59
1231073,57,60,59
1231074,57,55,59
1231075,60,69,64
1231076,59,58,64
1231077,58,53,57
1231078,58,53,61
1231079,63,55,51
