1231000,55,66,57
1231001,57,61,62
1231002,60,65,61
1231003,63,56,54
1231004,56,53,59
1231005,61,59,57
1231006,55,58,60
1231007,57,63,62
1231008,63,61,60
1231009,62,56,53
1231010,62,61,59
1231011,60,62,58
1231012,59,59,66
1231013,59,64,60
1231014,59,61,63
1231015,57,59,65
1231016,66,60,61
1231017,61,65,64
1231018,61,55,52
1231019,55,52,57
1231020,59,63,58
1231021,58,57,63
1231022,61,63,57
1231023,54,64,57
1231024,59,61,60
1231025,58,60,58
1231026,60,64,59
1231027,61,58,53
1231028,60,61,65
1231029,59,51,67
1231030,62,61,57
1231031,59,62,56
1231032,57,65,60
1231033,59,57,55
1231034,63,61,60
1231035,60,60,55
1231036,63,60,58
1231037,62,65,59
1231038,60,63,56
1231039,58,59,64
1231040,56,62,52
1231041,58,62,66
1231042,63,62,58
1231043,59,54,55
1231044,60,56,58
1231045,57,63,59
1231046,56,58,61
1231047,59,62,60
1231048,61,65,64
1231049,54,65,54
1231050,58,60,64
1231051,55,60,55
1231052,64,62,63
1231053,62,63,63
1231054,61,61,55
1231055,62,61,66
1231056,59,59,58
1231057,64,62,57
1231058,56,61,54
1231059,56,47,62
1231060,61,62,60
1231061,59,63,50
1231062,57,62,64
1231063,68,64,65
1231064,57,65,52
1231065,59,50,50
1231066,56,60,55
1231067,56,60,60
1231068,57,57,54
1231069,63,55,55
1231070,59,66,58
1231071,55,60,60
1231072,64,54,63
1231073,64,58,58
1231074,57,64,65
1231075,53,56,54
1231076,60,57,66
1231077,58,64,73
1231078,60,56,52
1231079,59,57,66
1231080,62,67,67
1231081,58,54,47
1231082,59,63,66
1231083,66,55,59
1231084,60,56,60
1231085,58,62,62
1231086,55,57,55
1231087,59,57,56
1231088,60,62,60
1231089,64,61,53
1231090,59,63,58
1231091,52,60,61
1231092,58,58,65
1231093,57,57,57
1231094,54,59,70
1231095,58,59,55
1231096,62,56,57
1231097,61,62,55
1231098,58,58,65
1231099,59,59,58
1231100,60,60,60
1231101,62,65,56
1231102,60,58,63
1231103,59,59,58
1231104,55,62,59
1231105,59,61,57
1231106,57,59,57
1231107,56,63,54
1231108,63,56,56
1231109,56,55,57
1231110,62,55,58
1231111,61,67,56
1231112,59,64,62
1231113,66,65,56
1231114,59,63,67
1231115,59,55,64
1231116,56,55,65
1231117,62,62,65
1231118,57,61,63
1231119,65,68,62
1231120,59,63,49
1231121,60,57,67
1231122,61,62,61
1231123,56,62,70
1231124,60,60,54
1231125,64,64,59
1231126,56,56,59
1231127,61,61,56
1231128,62,59,62
1231129,65,53,55
1231130,64,63,69
1231131,63,63,67
1231132,63,56,52
1231133,61,57,64
1231134,62,60,50
1231135,59,57,54
1231136,59,60,61
1231137,60,54,68
1231138,58,59,57
1231139,62,61,57
1231140,58,62,56
1231141,58,54,61
1231142,59,54,59
1231143,62,58,63
1231144,59,58,60
1231145,62,59,61
1231146,62,52,55
1231147,61,70,50
1231148,67,58,60
1231149,58,61,49
1231150,64,62,60
1231151,58,59,65
1231152,60,64,63
1231153,60,55,64
1231154,58,59,68
1231155,60,56,65
1231156,61,57,65
1231157,63,62,59
1231158,55,63,62
1231159,59,69,62
1231160,57,58,60
1231161,57,60,59
1231162,66,60,61
1231163,55,58,57
1231164,59,52,61
1231165,61,65,65
1231166,57,60,62
1231167,57,56,67
1231168,57,60,66
1231169,62,55,56
1231170,59,64,58
1231171,60,61,69
1231172,57,58,64
1231173,61,60,58
1231174,61,59,50
1231175,61,58,52
1231176,56,59,61
1231177,67,56,68
1231178,63,58,60
1231179,58,64,58
1231180,59,59,53
1231181,58,57,64
1231182,58,55,51
1231183,57,60,71
1231184,57,61,68
1231185,57,61,63
1231186,57,67,59
1231187,60,60,58
1231188,55,56,60
1231189,59,60,64
1231190,60,67,57
1231191,58,61,63
1231192,59,60,67
1231193,59,56,65
1231194,61,57,59
1231195,53,59,60
1231196,61,58,68
1231197,56,66,57
1231198,56,63,52
1231199,60,52,66
1231200,63,68,56
1231201,58,65,68
1231202,58,60,60
1231203,64,60,62
1231204,60,62,60
1231205,58,62,66
1231206,62,63,49
1231207,64,61,63
1231208,59,56,61
1231209,62,57,67
1231210,63,51,55
1231211,55,65,52
1231212,59,50,67
1231213,65,56,67
1231214,67,54,58
1231215,64,61,60
1231216,58,63,54
1231217,56,58,57
1231218,59,62,55
1231219,60,60,53
1231220,60,65,67
1231221,53,66,57
