1231000,57,62,58
1231001,54,61,63
1231002,59,60,57
1231003,57,56,63
1231004,58,60,54
1231005,60,60,52
1231006,56,55,58
1231007,62,64,58
1231008,56,60,69
1231009,59,62,61
1231010,58,61,50
1231011,58,58,62
1231012,57,66,49
1231013,65,61,62
1231014,60,55,52
1231015,57,58,64
1231016,60,59,53
1231017,62,59,48
1231018,63,55,70
1231019,56,62,60
1231020,56,57,69
1231021,59,64,51
1231022,62,58,59
1231023,60,60,63
1231024,58,53,57
1231025,57,63,53
1231026,64,67,66
1231027,62,66,64
1231028,62,57,62
1231029,57,54,49
1231030,65,61,58
1231031,57,50,50
1231032,59,54,63
1231033,63,56,59
1231034,55,63,71
1231035,56,65,55
1231036,61,62,57
1231037,61,60,63
1231038,58,54,58
1231039,56,54,66
1231040,56,58,57
1231041,63,49,57
1231042,59,59,61
1231043,61,62,59
1231044,58,57,50
1231045,56,58,55
1231046,62,55,57
1231047,59,50,59
1231048,61,61,55
1231049,59,65,62
1231050,54,61,66
1231051,65,60,66
1231052,61,63,53
1231053,59,64,50
1231054,59,51,55
1231055,56,62,63
1231056,59,62,65
1231057,57,55,66
1231058,59,55,60
1231059,65,64,57
1231060,58,62,58
1231061,58,60,64
1231062,57,56,56
1231063,58,62,49
1231064,63,62,57
1231065,57,54,68
1231066,59,54,55
1231067,58,60,58
1231068,58,60,61
1231069,62,62,57
1231070,62,61,61
1231071,63,59,56
1231072,64,62,65
1231073,62,61,61
1231074,67,58,57
1231075,60,59,62
1231076,59,58,63
1231077,64,54,60
1231078,58,58,57
1231079,58,57,54
1231080,54,49,55
1231081,58,57,56
1231082,66,65,57
1231083,57,62,53
1231084,54,58,60
1231085,59,58,53
1231086,65,62,52
1231087,56,59,58
1231088,57,55,52
1231089,60,61,55
