1231000,58,64,65
1231001,60,61,59
1231002,57,59,60
1231003,63,61,62
1231004,58,56,58
1231005,60,73,56
1231006,54,54,66
1231007,61,61,52
1231008,64,54,56
1231009,67,62,60
1231010,57,60,64
1231011,58,52,59
1231012,60,59,58
1231013,57,63,61
1231014,56,56,67
1231015,61,66,63
1231016,61,61,63
1231017,61,60,71
1231018,59,62,58
1231019,57,67,61
1231020,59,53,65
1231021,59,61,63
1231022,60,57,65
1231023,58,58,51
1231024,59,55,56
1231025,57,55,55
1231026,55,64,61
1231027,57,63,60
1231028,59,58,61
1231029,58,62,61
1231030,58,58,58
1231031,61,54,54
1231032,58,58,64
1231033,58,54,72
1231034,56,59,72
1231035,61,59,55
1231036,61,66,65
1231037,61,59,60
1231038,62,62,64
1231039,61,58,67
1231040,63,52,65
1231041,61,63,56
1231042,62,59,60
1231043,59,58,61
1231044,64,53,53
1231045,60,62,58
1231046,56,54,64
1231047,62,53,54
1231048,64,61,60
1231049,59,59,48
