1231000,59,62,50
1231001,53,61,60
1231002,60,61,59
1231003,59,64,52
1231004,57,60,58
1231005,50,58,55
1231006,54,63,62
1231007,59,58,60
1231008,63,61,59
1231009,62,59,59
1231010,62,62,59
1231011,56,65,63
1231012,57,57,49
1231013,58,58,66
1231014,57,65,61
1231015,58,62,52
1231016,58,56,64
1231017,57,64,53
1231018,54,64,70
1231019,60,57,66
1231020,62,53,65
1231021,58,57,52
1231022,59,65,57
1231023,65,56,57
1231024,61,57,69
1231025,55,54,61
1231026,61,63,58
1231027,60,59,59
1231028,60,64,62
1231029,60,64,58
1231030,65,61,56
1231031,55,59,59
1231032,60,60,66
1231033,62,60,68
1231034,56,67,63
1231035,58,66,61
1231036,62,56,57
1231037,58,58,59
1231038,53,60,59
1231039,60,56,68
1231040,66,59,57
1231041,63,61,56
1231042,60,55,72
1231043,60,60,70
1231044,63,66,61
1231045,62,62,52
1231046,59,62,62
1231047,56,65,62
1231048,59,57,52
1231049,55,58,61
1231050,62,63,64
1231051,57,54,58
1231052,58,64,58
1231053,59,61,57
1231054,60,65,62
1231055,60,53,59
1231056,57,58,60
1231057,60,68,59
1231058,63,59,53
1231059,61,61,59
1231060,64,64,51
1231061,58,59,59
1231062,60,60,58
1231063,57,57,54
1231064,56,64,61
1231065,61,58,57
1231066,63,65,59
1231067,62,61,58
1231068,60,58,58
1231069,55,62,61
1231070,59,51,65
1231071,58,63,60
1231072,64,65,64
1231073,61,56,64
1231074,63,66,57
1231075,59,65,55
1231076,58,51,57
1231077,63,56,50
1231078,58,61,62
1231079,60,60,66
1231080,60,58,60
1231081,59,58,67
1231082,59,60,63
1231083,61,69,61
1231084,58,65,60
1231085,64,54,58
1231086,56,60,57
1231087,55,63,58
1231088,61,57,59
1231089,57,58,53
1231090,61,64,60
1231091,64,59,62
1231092,61,56,61
1231093,54,61,54
1231094,58,59,55
1231095,55,61,53
1231096,58,56,56
1231097,59,55,57
1231098,56,60,52
1231099,56,62,56
1231100,61,61,70
1231101,61,59,56
1231102,52,62,59
1231103,59,53,54
1231104,58,62,66
1231105,57,63,55
1231106,58,52,59
1231107,58,57,50
1231108,63,55,56
1231109,61,51,61
1231110,59,62,54
1231111,66,60,46
1231112,62,61,60
1231113,63,58,52
1231114,59,55,66
1231115,64,66,64
1231116,55,58,60
1231117,63,60,63
1231118,56,63,56
1231119,60,58,61
1231120,63,63,46
1231121,62,65,60
1231122,58,60,62
1231123,59,60,65
1231124,58,67,64
1231125,63,60,64
1231126,57,59,65
1231127,62,60,52
1231128,59,64,63
1231129,58,60,47
1231130,57,59,62
1231131,58,56,54
1231132,58,57,65
1231133,54,53,56
1231134,60,50,56
1231135,60,65,54
1231136,60,62,57
1231137,58,55,59
1231138,57,58,52
1231139,61,57,55
1231140,58,58,67
1231141,62,62,51
1231142,60,55,59
1231143,57,63,51
1231144,60,65,55
1231145,59,59,58
1231146,54,57,59
1231147,58,56,54
1231148,57,65,56
1231149,63,57,64
1231150,61,56,53
1231151,61,60,61
1231152,60,58,65
1231153,63,61,61
1231154,59,51,55
1231155,64,57,60
1231156,64,60,65
1231157,56,55,59
1231158,56,55,53
1231159,51,57,61
1231160,60,56,59
1231161,58,68,66
1231162,64,60,66
1231163,60,62,69
1231164,60,64,61
1231165,58,66,65
1231166,58,56,67
1231167,58,57,57
1231168,57,64,52
1231169,59,59,46
1231170,58,57,59
1231171,54,62,60
1231172,61,59,50
1231173,59,65,62
1231174,56,55,56
1231175,58,61,66
1231176,57,63,70
1231177,62,62,55
1231178,64,62,56
1231179,64,65,56
